min_height_atr,signal_mode,total_trades,win_rate,total_pnl,total_pnl_pct,profit_factor,max_drawdown_pct,sharpe_ratio,avg_pnl_per_trade,avg_win,avg_loss,box_filter_pass_rate,box_filter_total_candidates,box_filter_passed
6.0,bounce_only,14860,0.3468371467025572,-9999.99999999996,-0.999999999999996,0.1910761924164832,-0.9999999999999971,-35.19048938594809,-0.6729475100942099,0.4583049488736306,-1.273655852719416,0.6033047785311193,24631,14860
8.0,bounce_only,10261,0.35220738719423056,-9999.999998740324,-0.9999999998740324,0.20125176762561142,-0.9999999998743074,-29.751455273672317,-0.9745638825397451,0.6971747428730279,-1.8834947373978408,0.17442077886756532,58829,10261
10.0,bounce_only,4986,0.35238668271159246,-9999.842924047278,-0.9999842924047277,0.1973614440533294,-0.9999843170924508,-21.07094971026975,-2.005584220627212,1.3994703864094546,-3.8583810445861535,0.05283738674296614,94365,4986
12.0,bounce_only,2195,0.3548974943052392,-9927.19693800732,-0.9927196938007321,0.21724503659726793,-0.9927407742977672,-13.817839441988365,-4.522640974035226,3.536822076171363,-8.95648399388758,0.019154079077113712,114597,2195
14.0,bounce_only,881,0.3688989784335982,-8565.303194496068,-0.8565303194496068,0.2250380709447606,-0.8572159809988233,-8.449443224216365,-9.722251072072721,7.653058063207513,-19.878681771651994,0.007131870800615235,123530,881
16.0,bounce_only,364,0.37362637362637363,-5343.1982393677235,-0.5343198239367724,0.2404124448117645,-0.5355021711458757,-4.64165540076672,-14.67911604221902,12.434876693997994,-30.85237486733093,0.0028651941877489333,127042,364
18.0,bounce_only,187,0.36363636363636365,-3427.575831549153,-0.3427575831549153,0.2171223303853052,-0.34735073106698205,-3.7895058009131004,-18.329282521653223,13.979406869165546,-36.791390744978244,0.0014576350455998129,128290,187
