timestamp,event_type,price,regime_raw,regime_confirmed,confirm_reason,signal,signal_reason,signal_score,action,decision_reason,position,unrealized_pnl,ema_fast,ema_slow,atr,rsi
2026-01-18T11:30:06.986697,INITIAL,2.0521,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0536,2.0565,0.002007,51.0
2026-01-18T11:33:05.031804,REGIME_CHANGE,2.0492,RANGE,TREND_DOWN,RANGE_OVERRIDE_TREND_SLOPE,HOLD,TREND_DOWN_NO_PULLBACK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0532,2.0563,0.002079,46.4
2026-01-18T11:36:02.983497,REGIME_CHANGE,2.0495,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0529,2.0560,0.001829,50.0
2026-01-18T11:39:01.774415,REGIME_CHANGE,2.0478,RANGE,TREND_DOWN,RANGE_OVERRIDE_TREND_SLOPE,HOLD,TREND_DOWN_NO_PULLBACK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0524,2.0557,0.001857,40.9
2026-01-18T11:42:04.621404,REGIME_CHANGE,2.0486,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0520,2.0554,0.001750,35.8
2026-01-18T11:45:05.425971,REGIME_CHANGE,2.0505,RANGE,TREND_DOWN,RANGE_OVERRIDE_TREND_SLOPE,HOLD,TREND_DOWN_NO_REJECTION,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0519,2.0552,0.001729,45.1
