timestamp,event_type,price,regime_raw,regime_confirmed,confirm_reason,signal,signal_reason,signal_score,action,decision_reason,position,unrealized_pnl,ema_fast,ema_slow,atr,rsi
2026-01-18T14:09:02.873635,REGIME_CHANGE,2.0515,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0534,2.0541,0.001000,44.3
2026-01-18T14:12:04.148590,REGIME_CHANGE,2.0528,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0533,2.0540,0.000986,43.4
2026-01-18T14:18:04.507978,REGIME_CHANGE,2.0538,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0535,2.0540,0.000821,55.1
2026-01-18T14:27:08.600494,REGIME_CHANGE,2.0529,TREND_DOWN,RANGE,TREND_DOWN_OVERRIDE_RANGE_LOW_SLOPE,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0533,2.0539,0.000943,47.9
2026-01-18T14:30:01.976268,REGIME_CHANGE,2.0525,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0533,2.0539,0.000929,43.7
2026-01-18T14:36:08.807603,REGIME_CHANGE,2.0471,RANGE,TREND_DOWN,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_DOWN_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0523,2.0534,0.001186,28.7
2026-01-18T14:42:06.142169,REGIME_CHANGE,2.0504,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0519,2.0532,0.001379,38.8
2026-01-18T14:45:05.583930,REGIME_CHANGE,2.0550,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0522,2.0533,0.001529,57.6
2026-01-18T14:48:07.195581,REGIME_CHANGE,2.0551,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0525,2.0533,0.001536,57.4
2026-01-18T14:51:05.001149,REGIME_CHANGE,2.0541,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0527,2.0534,0.001564,56.3
2026-01-18T15:00:04.059101,REGIME_CHANGE,2.0537,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0529,2.0534,0.001414,49.7
2026-01-18T15:09:06.709776,REGIME_CHANGE,2.0557,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0533,2.0535,0.001450,57.3
2026-01-18T15:12:06.463711,REGIME_CHANGE,2.0561,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0536,2.0536,0.001464,59.4
2026-01-18T15:18:02.970672,REGIME_CHANGE,2.0553,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0540,2.0538,0.001171,77.3
2026-01-18T15:27:05.021816,REGIME_CHANGE,2.0556,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0544,2.0540,0.000679,53.6
2026-01-18T15:33:06.532991,REGIME_CHANGE,2.0553,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0546,2.0541,0.000679,57.0
2026-01-18T15:45:02.817271,REGIME_CHANGE,2.0582,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0556,2.0546,0.000743,75.8
2026-01-18T15:54:03.934776,REGIME_CHANGE,2.0567,RANGE,TREND_UP,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_UP_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0561,2.0549,0.000700,53.3
2026-01-18T15:57:09.882804,REGIME_CHANGE,2.0572,TREND_DOWN,RANGE,TREND_DOWN_OVERRIDE_RANGE_LOW_SLOPE,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0562,2.0550,0.000714,54.7
2026-01-18T16:06:04.399115,REGIME_CHANGE,2.0571,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0565,2.0553,0.000700,56.2
2026-01-18T16:12:07.319565,REGIME_CHANGE,2.0531,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0562,2.0552,0.000921,37.5
2026-01-18T16:15:10.041514,REGIME_CHANGE,2.0533,RANGE,TREND_DOWN,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_DOWN_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0559,2.0552,0.000886,41.2
2026-01-18T16:27:09.663306,REGIME_CHANGE,2.0548,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0553,2.0550,0.000821,33.7
2026-01-18T16:36:06.813217,REGIME_CHANGE,2.0518,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0548,2.0548,0.000864,27.5
2026-01-18T16:45:04.034441,REGIME_CHANGE,2.0530,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0541,2.0545,0.001000,31.5
2026-01-18T16:48:06.681316,REGIME_CHANGE,2.0530,RANGE,TREND_DOWN,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_DOWN_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0540,2.0545,0.000936,33.3
2026-01-18T16:54:04.971978,REGIME_CHANGE,2.0528,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0538,2.0543,0.000657,48.2
2026-01-18T17:00:10.395111,REGIME_CHANGE,2.0508,RANGE,TREND_DOWN,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_DOWN_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0534,2.0541,0.000779,36.0
2026-01-18T17:03:07.949226,REGIME_CHANGE,2.0508,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0532,2.0540,0.000771,36.7
2026-01-18T17:06:05.134779,REGIME_CHANGE,2.0497,TREND_DOWN,RANGE,TREND_DOWN_OVERRIDE_RANGE_LOW_SLOPE,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0528,2.0538,0.000786,27.0
2026-01-18T17:09:02.530509,REGIME_CHANGE,2.0494,RANGE,TREND_DOWN,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_DOWN_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0525,2.0537,0.000757,22.4
2026-01-18T17:12:05.679412,PERIODIC,2.0500,RANGE,TREND_DOWN,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_DOWN_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0523,2.0535,0.000800,27.2
2026-01-18T17:21:05.353929,REGIME_CHANGE,2.0502,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0517,2.0531,0.000671,46.4
2026-01-18T17:27:05.500134,REGIME_CHANGE,2.0536,RANGE,TREND_DOWN,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_DOWN_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0519,2.0531,0.000793,53.1
2026-01-18T17:33:05.364537,REGIME_CHANGE,2.0547,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0523,2.0532,0.000879,57.8
2026-01-18T17:39:05.380369,REGIME_CHANGE,2.0559,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0529,2.0534,0.000914,64.1
2026-01-18T17:42:08.271591,REGIME_CHANGE,2.0574,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0534,2.0535,0.000893,78.9
2026-01-18T17:45:10.948847,REGIME_CHANGE,2.0568,RANGE,TREND_UP,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_UP_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0537,2.0537,0.000936,75.0
2026-01-18T17:51:05.495739,REGIME_CHANGE,2.0579,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0543,2.0539,0.001007,82.9
2026-01-18T17:57:05.279996,REGIME_CHANGE,2.0573,RANGE,TREND_UP,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_UP_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0549,2.0542,0.000957,77.0
2026-01-18T18:00:08.836654,REGIME_CHANGE,2.0559,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0550,2.0543,0.000993,74.0
2026-01-18T18:12:03.801860,PERIODIC,2.0565,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0554,2.0546,0.000900,62.9
2026-01-18T18:24:08.869276,REGIME_CHANGE,2.0566,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0556,2.0548,0.000800,46.1
2026-01-18T18:27:05.884464,REGIME_CHANGE,2.0544,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0555,2.0548,0.000907,39.8
2026-01-18T18:45:04.414236,REGIME_CHANGE,2.0571,RANGE,TREND_UP,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_UP_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0562,2.0552,0.000871,53.0
2026-01-18T18:57:03.593315,REGIME_CHANGE,2.0600,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0574,2.0559,0.000879,69.7
2026-01-18T19:06:07.611102,REGIME_CHANGE,2.0542,RANGE,TREND_UP,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_UP_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0572,2.0560,0.001229,42.7
2026-01-18T19:09:04.801394,REGIME_CHANGE,2.0541,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0569,2.0559,0.001100,49.0
2026-01-18T19:12:07.535469,PERIODIC,2.0544,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0567,2.0559,0.001100,47.5
2026-01-18T19:27:09.564061,REGIME_CHANGE,2.0539,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0558,2.0556,0.001007,37.1
2026-01-18T19:36:06.945371,REGIME_CHANGE,2.0547,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0554,2.0555,0.000886,21.8
2026-01-18T19:39:04.129180,REGIME_CHANGE,2.0532,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0552,2.0554,0.000964,19.6
2026-01-18T19:48:06.475349,REGIME_CHANGE,2.0538,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0549,2.0552,0.000664,47.2
2026-01-18T19:51:09.039603,REGIME_CHANGE,2.0552,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0549,2.0552,0.000750,56.5
2026-01-18T19:57:03.252411,REGIME_CHANGE,2.0566,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0553,2.0553,0.000829,60.4
2026-01-18T20:00:03.052379,REGIME_CHANGE,2.0558,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0553,2.0554,0.000850,59.2
2026-01-18T20:03:06.063453,REGIME_CHANGE,2.0554,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0553,2.0554,0.000850,53.5
2026-01-18T20:06:09.207405,REGIME_CHANGE,2.0547,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0553,2.0553,0.000900,49.5
2026-01-18T20:12:11.432802,REGIME_CHANGE,2.0538,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0550,2.0552,0.000907,50.0
2026-01-18T20:18:11.147337,REGIME_CHANGE,2.0545,TREND_DOWN,RANGE,TREND_DOWN_OVERRIDE_RANGE_LOW_SLOPE,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0550,2.0552,0.000914,49.1
2026-01-18T20:39:04.442477,REGIME_CHANGE,2.0524,RANGE,TREND_DOWN,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_DOWN_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0539,2.0546,0.000771,28.6
2026-01-18T20:42:07.573506,REGIME_CHANGE,2.0530,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0538,2.0546,0.000771,35.4
2026-01-18T20:45:04.810307,REGIME_CHANGE,2.0532,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0538,2.0545,0.000729,38.3
2026-01-18T20:51:10.070291,REGIME_CHANGE,2.0544,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0539,2.0545,0.000771,51.0
2026-01-18T20:57:09.827415,REGIME_CHANGE,2.0542,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0540,2.0545,0.000679,46.2
2026-01-18T21:00:07.655193,REGIME_CHANGE,2.0536,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0540,2.0545,0.000686,45.2
2026-01-18T21:09:07.257772,REGIME_CHANGE,2.0520,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0535,2.0542,0.000757,42.7
2026-01-18T21:12:07.887856,PERIODIC,2.0525,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0534,2.0541,0.000664,55.1
2026-01-18T21:45:02.676329,REGIME_CHANGE,2.0546,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0537,2.0540,0.000621,64.2
2026-01-18T21:57:05.435708,REGIME_CHANGE,2.0514,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0535,2.0539,0.000700,40.0
2026-01-18T22:00:05.554060,REGIME_CHANGE,2.0506,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0532,2.0537,0.000714,39.0
2026-01-18T22:06:04.793617,REGIME_CHANGE,2.0505,RANGE,TREND_DOWN,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_DOWN_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0527,2.0535,0.000721,36.7
2026-01-18T22:09:05.072999,REGIME_CHANGE,2.0485,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0523,2.0533,0.000836,23.9
2026-01-18T22:12:04.818533,PERIODIC,2.0482,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0519,2.0531,0.000800,13.1
2026-01-18T22:15:07.908794,REGIME_CHANGE,2.0494,RANGE,TREND_DOWN,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_DOWN_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0517,2.0529,0.000886,24.0
2026-01-18T22:30:03.523525,REGIME_CHANGE,2.0484,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0504,2.0521,0.001100,28.1
2026-01-18T22:42:06.626413,REGIME_CHANGE,2.0511,RANGE,TREND_DOWN,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_DOWN_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0499,2.0517,0.001200,51.6
2026-01-18T22:45:06.740302,REGIME_CHANGE,2.0524,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0502,2.0517,0.001257,57.1
2026-01-18T22:48:06.145972,REGIME_CHANGE,2.0517,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0503,2.0517,0.001279,53.6
2026-01-18T22:54:05.245722,REGIME_CHANGE,2.0519,TREND_DOWN,RANGE,TREND_DOWN_OVERRIDE_RANGE_LOW_SLOPE,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0506,2.0517,0.001129,62.4
2026-01-18T22:57:10.775756,REGIME_CHANGE,2.0510,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0506,2.0517,0.001100,55.5
2026-01-18T23:00:04.702836,REGIME_CHANGE,2.0514,TREND_DOWN,RANGE,TREND_DOWN_OVERRIDE_RANGE_LOW_SLOPE,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0507,2.0516,0.001071,53.9
2026-01-18T23:06:05.186662,REGIME_CHANGE,2.0494,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0504,2.0515,0.001064,58.6
2026-01-18T23:12:07.877998,REGIME_CHANGE,2.0503,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0503,2.0513,0.001029,57.0
2026-01-18T23:18:03.293343,REGIME_CHANGE,2.0574,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0514,2.0517,0.001429,73.3
2026-01-18T23:36:07.711107,REGIME_CHANGE,2.0571,RANGE,TREND_UP,RANGE_OVERRIDE_TREND_DRIFT,HOLD,TREND_UP_WEAK_SLOPE,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0540,2.0529,0.001114,67.1
2026-01-18T23:39:07.358391,REGIME_CHANGE,2.0540,TREND_DOWN,RANGE,TREND_DOWN_OVERRIDE_RANGE_LOW_SLOPE,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0540,2.0529,0.001329,58.6
2026-01-18T23:42:06.735906,REGIME_CHANGE,2.0531,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0539,2.0529,0.001357,54.7
2026-01-18T23:45:06.534548,REGIME_CHANGE,2.0524,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0538,2.0529,0.001221,61.3
2026-01-18T23:54:06.630459,REGIME_CHANGE,2.0523,TRANSITION,TRANSITION,TRANSITION_NOT_CONFIRMED,HOLD,TRANSITION_BLOCK,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0533,2.0528,0.001257,56.1
2026-01-19T00:00:05.044190,REGIME_CHANGE,2.0481,RANGE,RANGE,RANGE_VALIDATED,HOLD,RANGE_DISABLED,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0527,2.0526,0.001071,15.6
2026-01-19T00:03:06.283334,REGIME_CHANGE,2.0447,TREND_DOWN,HIGH_VOL,HIGH_VOL_ACTIVE,HOLD,FSM_BLOCKED_REGIME,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0519,2.0523,0.001314,10.3
2026-01-19T00:12:09.641677,PERIODIC,2.0471,TRANSITION,HIGH_VOL,HIGH_VOL_ACTIVE,HOLD,FSM_BLOCKED_REGIME,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0505,2.0516,0.001557,23.8
2026-01-19T01:12:11.487781,PERIODIC,2.0531,RANGE,HIGH_VOL,HIGH_VOL_ACTIVE,HOLD,FSM_BLOCKED_REGIME,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0503,2.0507,0.001364,59.9
2026-01-19T02:12:07.099035,PERIODIC,2.0514,RANGE,HIGH_VOL,HIGH_VOL_STILL_ACTIVE,HOLD,FSM_BLOCKED_REGIME,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0528,2.0521,0.002086,50.2
2026-01-19T03:12:03.322398,PERIODIC,2.0478,RANGE,HIGH_VOL,HIGH_VOL_STILL_ACTIVE,HOLD,FSM_BLOCKED_REGIME,0.000,NO_ACTION,DE_HOLD,FLAT,0.00,2.0481,2.0497,0.001036,40.9
